question,answer
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '5℃', '지상 9층, 지하 1층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공장 / 평택 P3복합동 3층 B/26열', 부위는 '기타 / 유공발판' 입니다. 사고 원인은 '말비계와 겹쳐 설치된 유공발판과의 이격거리가 짧음'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",단차부 형광색 테이프 이용한 눈관리 실시와 말비계 및 유공발판 단차부의 이격거리 확보(150mm에서 800mm로 증가) 및 사고사례 전파 요청.
"사고인지 시간 '식사ㆍ휴식 등 -'이고, 날씨 '맑음' 일 때 기온 '1℃', '지상 29층, 지하 2층'입니다. 인적사고 '끼임'이고, 물적사고'기타' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '공동주택 / 공사현장 출입구', 부위는 '기타 / 발목(골절)' 입니다. 사고 원인은 '세륜기 작동구간 내 인원통제 미흡, 신발털이시설 설치개소 부족'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","기계 목적 외 사용으로 발생할 수 있는 재해사례 전파 교육 실시와 적절한 위치에 신발털이시설 설치, 기계 목적 외 사용 금지 및 적합한 방호조치 설치를 통한 안전 확보."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '3℃', '지상 33층, 지하 3층'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '가설공사' 작업에서 사고객체 '가시설'(중분류: '지지대')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공동주택 / 외벽', 부위는 '지지대 / 하부(아래)' 입니다. 사고 원인은 'H빔설치시 난간파이프 연결시 미숙련공이 작업하면서 손가락이 협착되어서 사고 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","작업 시 미숙련공은 보조작업이나 쉬운작업만 수행하고, 숙련공 위주로 채용하며, 작업 전 특별 교육을 실시하는 방안."
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '3℃', '지상 8층, 지하 1층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '수장공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '공장 / 내부', 부위는 '자재 / 상부(위)' 입니다. 사고 원인은 '석고보드를 무리하게 운반하게 하여 허리통증 발생한 것으로 보임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","석고보드 현장 반입 시 당일 소진 물량만 반입하여 허리 굽히는 작업을 최소화하고, 중량을 고려하여 사람이 운반하도록 관리하는 조치."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '-8℃', '지상 20층, 지하 2층'입니다. 인적사고 '절단, 베임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '미장공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '마감작업'이며, 장소는 '공동주택 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '개인보호구의 부적절한 사용'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",둥근톱 접촉방지 커버 설치에 따른 향후 조치 계획 없음.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '-3℃', '지상 20층, 지하 7층'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '철근')와 관련된 사고가 발생했습니다. 작업 프로세스는 '타설작업'이며, 장소는 '업무시설 / 내부', 부위는 '철근 / 상부(위)' 입니다. 사고 원인은 '(기초 매트)철근 위에서 콘크리트 타설 작업 중 콘크리트에 덮인 철근을 밟기 위해 더듬더듬 찾다가 (헛디뎌) 발이 빠져 철근에 꼬리벼가 부딪혀 골절됨'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","철근이 콘크리트에 덮여 보이지 않는 상태에서 완전한 체중을 지지할 수 있도록 이동 후 작업을 진행하며, 매트 기초 콘크리트 타설 시 철근 상부에서 발이 빠지지 않도록 체중 이동이 된 후 작업을 진행하는 방안."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '5℃', '지상 16층, 지하 2층'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공동주택 / 외부', 부위는 '자재 / 바닥' 입니다. 사고 원인은 '자재 정리 미실시 및 유로폼 고정못 제거 후 못을 제거 하지 않음'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",해체 후 즉시 정리 및 통로 확보 이행.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '3℃', '지상 2층, 지하 0층'입니다. 인적사고 '떨어짐(2미터 이상 ~ 3미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '건설공구'(중분류: '사다리')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설비작업'이며, 장소는 '교육연구시설 / 내부', 부위는 '사다리 / 상부(위)' 입니다. 사고 원인은 '2인 1조 사다리 공사 위반 / 피티비계 및 렌탈장비를 이용해야하지만 사디리를 이용'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",사다리 이용 금지 및 피티비계와 렌탈 사용을 포함한 향후 조치 계획.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '2℃', '지상 4층, 지하 2층'입니다. 인적사고 '화상'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '질병'(중분류: '질병')와 관련된 사고가 발생했습니다. 작업 프로세스는 '양생작업'이며, 장소는 '근린생활시설 / 외부', 부위는 '질병 / 발 화상' 입니다. 사고 원인은 '양생연료 폐기물 저장소 운영 미흡'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",근로자 양생연료 사용 및 처리 안전교육 실시와 양생 연료 종류 변경에 대한 확인.
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '6℃', '지상 8층, 지하 4층'입니다. 인적사고 '절단, 베임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '절단작업'이며, 장소는 '업무시설 / 외부', 부위는 '공구류 / 톱' 입니다. 사고 원인은 '거푸집 외부에 돌출된 각재를 전동 톱으로 자르다 각재에 묶인 철선에 전동 톱이 닿아 튀어 손가락이 베임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",전동 톱 사용 시 주의와 철제 노출 부분의 수작업 진행.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '6℃', '-'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '조경', 중분류 '기타' 공사 중 공종 대분류 '토목', 중분류 '토공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '벌목작업'이며, 장소는 '/ 외부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '현장 일용인부는 2차(수평상태) 나뭇가지 정리작업을 하는 과정에 나뭇가지가 장력에 튀어오르는 상황을 감안하지 못하여서 발생한 사고임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","잔가지 작업 시 나무에 장력이 발생하지 않도록 2~3회 나누어 절단하여 정리하고, 작업 전 안전교육을 실시하는 조치."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '-1℃', '지상 20층, 지하 2층'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '전도방지재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '공동주택 / 내부', 부위는 '전도방지재 / 바닥' 입니다. 사고 원인은 '와이어 턴버클을 돌려서 해제하지 않고 강선을 절단하는 방법 선택 / 강선 절단 시 와이어 턴버클이 비래하는 방향에 위치하여 작업'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","작업방법 변경 내용 전 외국인 근로자에게 전파와 강선을 절단할 때, 절단 시 와이어턴버클이 비래하는 반대 방향에서 강선 절단 작업 실시."
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '1℃', '지상 29층, 지하 2층'입니다. 인적사고 '질병'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '미장공사' 작업에서 사고객체 '질병'(중분류: '질병')와 관련된 사고가 발생했습니다. 작업 프로세스는 '마감작업'이며, 장소는 '공동주택 / 내부', 부위는 '질병 / 바닥' 입니다. 사고 원인은 '직업성질병으로 인한 안전사고'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",직업성 질병으로 해당사항 없음.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '0℃', '지상 1층, 지하 0층'입니다. 인적사고 '깔림'이고, 물적사고'탈락' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '특수거푸집(갱폼 등)')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '교정 및 군사시설 / 외벽', 부위는 '특수거푸집(갱폼 등) / 측벽' 입니다. 사고 원인은 '콘크리트 타설 후 갱폼  내벽과 외벽을 지지하는 양산볼트와 중간너트가 콘크리트 측압에 의해 분리되면서 외벽 거푸집이 전도 및 탈락되어 철근공 1명이 협착하여 사망한 사고임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","갱폼 구조안정성 재검토와 갱폼 설치공법 변경 검토, 고용노동부 조사확인, 발주청 사고원인 규명으로 이루어진 향후 조치 계획."
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '-1℃', '지상 29층, 지하 6층'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '비계')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공동주택 / 내부', 부위는 '비계 / 바닥' 입니다. 사고 원인은 '미끄러짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",수직사다리 미끄럼 방지를 위한 논슬립 테이프 부착.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '2℃', '-'입니다. 인적사고 '떨어짐(3미터 이상 ~ 5미터 미만)'이고, 물적사고'탈락' 입니다. 공사종류 대분류 '조경', 중분류 '기타' 공사 중 공종 대분류 '건축', 중분류 '조경공사' 작업에서 사고객체 '건설기계'(중분류: '고소작업차(고소작업대 등)')와 관련된 사고가 발생했습니다. 작업 프로세스는 '벌목작업'이며, 장소는 '/ 외벽', 부위는 '고소작업차(고소작업대 등) / 고소' 입니다. 사고 원인은 '스카이 차량의 사람타는곳이 부러졌습니다.  부러진 원인은 장비 결함 같으나 아직 명확한 원인은 모르고 있는 상황입니다.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","장비업체를 부를 때 안전점검이 확실하게 되어 있는 장비인지 명확히 확인하고, 작업자 2명의 치료와 보상에 신경 쓰며 스카이의 사고 원인에 대해 업체 측에 조사 요청을 하는 필요성."
